Date,AAPL,SBUX,MSFT,CSCO,QCOM,FB,AMZN,TSLA,AMD,ZNGA
06/23/2021,88.61788617886178,84.48979591836735,99.59514170040485,88.44444444444444,60.48387096774193,100.0,99.19678714859438,67.33067729083665,62.18487394957983,67.26190476190476
06/24/2021,86.99186991869918,85.65573770491804,100.0,88.49557522123894,66.12903225806451,100.0,95.58232931726907,74.5019920318725,72.6890756302521,74.8502994011976
06/25/2021,86.12244897959184,89.30041152263375,98.78542510121457,92.4778761061947,64.51612903225806,99.59677419354838,92.36947791164658,71.31474103585657,71.00840336134453,82.03592814371257
06/28/2021,93.06122448979592,86.0082304526749,100.0,92.0,69.35483870967741,100.0,95.18072289156626,76.09561752988047,75.63025210084034,86.30952380952381
06/29/2021,95.91836734693878,86.0082304526749,100.0,90.17857142857143,71.77419354838709,99.59677419354838,95.18072289156626,74.10358565737052,80.67226890756302,86.22754491017963
06/30/2021,97.55102040816327,83.53909465020577,99.59514170040485,91.96428571428572,72.1774193548387,99.19354838709677,93.1726907630522,73.30677290836653,94.53781512605042,80.8383233532934
07/01/2021,97.96747967479675,90.94650205761317,100.0,95.98214285714286,70.16129032258064,99.59677419354838,92.7710843373494,72.90836653386454,93.27731092436974,85.5421686746988
07/02/2021,98.78048780487805,95.47325102880659,100.0,96.44444444444444,70.56451612903226,99.59677419354838,99.59839357429719,72.90836653386454,96.21848739495799,87.34939759036145
07/06/2021,98.78048780487805,96.72131147540983,100.0,90.66666666666666,70.16129032258064,98.79518072289157,100.0,64.5418326693227,95.3781512605042,92.77108433734941
07/07/2021,100.0,98.77049180327869,100.0,93.30357142857143,67.33870967741935,97.99196787148594,100.0,60.95617529880478,81.09243697478992,86.82634730538922
07/08/2021,99.59349593495935,96.72131147540983,98.79032258064515,93.27354260089686,64.51612903225806,97.18875502008032,100.0,62.15139442231075,78.99159663865547,81.9277108433735
07/09/2021,100.0,98.77049180327869,99.59677419354838,96.41255605381166,70.16129032258064,97.59036144578313,99.59839357429719,64.14342629482071,82.3529411764706,75.44910179640718
07/12/2021,99.1869918699187,100.0,97.98387096774194,92.37668161434978,70.16129032258064,98.79518072289157,99.19678714859438,75.2988047808765,81.5126050420168,79.64071856287424
07/13/2021,100.0,100.0,100.0,93.27354260089686,68.95161290322581,97.99196787148594,98.39357429718875,67.33067729083665,79.41176470588235,79.64071856287424
07/14/2021,100.0,100.0,100.0,98.20627802690584,72.1774193548387,95.98393574297188,98.39357429718875,61.75298804780876,76.05042016806723,74.8502994011976
07/15/2021,99.59349593495935,99.18032786885246,99.59677419354838,95.53571428571429,69.35483870967741,95.18072289156626,97.18875502008032,60.1593625498008,70.16806722689076,64.67065868263472
07/16/2021,99.1869918699187,98.77049180327869,98.79032258064515,95.53571428571429,64.51612903225806,93.97590361445783,96.78714859437751,58.167330677290835,66.38655462184875,66.46706586826346
07/19/2021,95.9349593495935,92.21311475409836,95.96774193548387,88.78923766816143,62.096774193548384,92.7710843373494,96.3855421686747,58.96414342629482,68.90756302521008,68.86227544910179
07/20/2021,98.78048780487805,96.31147540983606,97.98387096774194,94.61883408071749,64.11290322580645,94.37751004016064,96.3855421686747,63.745019920318725,71.00840336134453,72.61904761904762
07/21/2021,97.96747967479675,99.18032786885246,99.59677419354838,96.41255605381166,69.35483870967741,95.58232931726907,96.78714859437751,61.75298804780876,76.05042016806723,71.25748502994011
07/22/2021,99.1869918699187,100.0,100.0,99.10313901345292,69.35483870967741,97.18875502008032,97.18875502008032,58.167330677290835,82.77310924369748,66.66666666666667
07/23/2021,99.59349593495935,100.0,100.0,100.0,75.0,100.0,97.18875502008032,56.17529880478087,86.97478991596638,71.59763313609467
07/26/2021,99.59349593495935,100.0,99.59839357429719,100.0,71.37096774193547,100.0,98.79518072289157,62.948207171314735,86.5546218487395,66.66666666666667
07/27/2021,97.96747967479675,99.59183673469389,99.19678714859438,99.55357142857143,65.7258064516129,99.19678714859438,95.58232931726907,56.57370517928287,81.5126050420168,57.73809523809524
07/28/2021,95.52845528455285,98.36734693877551,98.79518072289157,98.20627802690584,68.42105263157895,100.0,95.58232931726907,57.37051792828685,100.0,61.53846153846154
07/29/2021,96.73469387755102,97.9591836734694,98.79518072289157,98.65470852017937,88.66396761133603,98.39357429718875,94.77911646586345,71.71314741035856,100.0,59.523809523809526
07/30/2021,96.73469387755102,97.55102040816327,97.59036144578313,99.55156950672647,87.04453441295546,97.99196787148594,73.09236947791165,75.69721115537848,100.0,55.95238095238095
08/02/2021,95.91836734693878,97.14285714285714,97.18875502008032,99.55156950672647,85.4251012145749,95.18072289156626,73.89558232931726,81.67330677290836,100.0,53.89221556886227
08/03/2021,98.36734693877551,95.51020408163265,99.19678714859438,100.0,82.18623481781377,94.37751004016064,78.3132530120482,81.67330677290836,100.0,47.30538922155688
08/04/2021,97.9591836734694,93.46938775510205,98.39357429718875,99.55156950672647,82.99595141700405,98.39357429718875,77.10843373493975,81.67330677290836,100.0,48.214285714285715
08/05/2021,97.9591836734694,95.10204081632654,99.59839357429719,99.55156950672647,77.7327935222672,98.39357429718875,79.51807228915662,82.4,99.16317991631799,44.31137724550898
08/06/2021,95.51020408163265,95.10204081632654,99.19678714859438,98.65470852017937,76.11336032388664,98.39357429718875,74.6987951807229,77.60000000000001,98.75,2.380952380952381
08/09/2021,95.10204081632654,92.24489795918367,98.39357429718875,98.1981981981982,77.7327935222672,97.59036144578313,73.89558232931726,81.60000000000001,97.91666666666667,4.1420118343195265
08/10/2021,93.87755102040816,88.9795918367347,96.3855421686747,98.64864864864865,74.08906882591093,97.18875502008032,69.07630522088354,80.80000000000001,97.5,4.1420118343195265
08/11/2021,94.67213114754098,88.9795918367347,97.59036144578313,99.54954954954955,76.51821862348179,96.78714859437751,62.65060240963855,78.80000000000001,97.91666666666667,0.591715976331361
08/12/2021,99.18032786885246,86.53061224489797,100.0,100.0,78.54251012145748,97.59036144578313,64.65863453815261,83.60000000000001,97.08333333333334,8.23529411764706
08/13/2021,99.59016393442623,89.79591836734694,100.0,100.0,84.21052631578947,97.99196787148594,62.65060240963855,82.0,98.7551867219917,11.176470588235295
08/16/2021,100.0,91.0204081632653,100.0,99.10313901345292,82.18623481781377,98.39357429718875,63.855421686746986,71.2,96.68049792531122,6.508875739644971
08/17/2021,99.59016393442623,88.16326530612245,99.59839357429719,98.20627802690584,68.82591093117409,94.77911646586345,51.00401606425703,60.800000000000004,96.69421487603306,8.875739644970414
08/18/2021,94.26229508196721,84.08163265306122,98.79518072289157,93.27354260089686,62.34817813765182,93.1726907630522,38.95582329317269,72.4,94.62809917355372,8.333333333333334
08/19/2021,94.67213114754098,80.40816326530613,100.0,100.0,58.70445344129555,92.7710843373494,36.144578313253014,64.0,94.65020576131687,14.792899408284024
08/20/2021,96.72131147540983,81.55737704918033,100.0,100.0,61.53846153846154,95.18072289156626,39.3574297188755,68.4,94.65020576131687,18.235294117647058
08/23/2021,99.18032786885246,82.37704918032787,100.0,100.0,67.61133603238866,97.59036144578313,56.22489959839358,77.60000000000001,97.94238683127573,23.976608187134502
08/24/2021,98.77049180327869,81.9672131147541,99.2,100.0,68.82591093117409,97.99196787148594,65.86345381526104,78.4,96.70781893004116,25.146198830409354
08/25/2021,95.90163934426229,83.60655737704919,98.80000000000001,100.0,65.9919028340081,98.79518072289157,64.65863453815261,80.4,97.11934156378601,20.46783625730994
